residual_z_egt,residual_z_cht,residual_z_oil_pressure,residual_z_oil_temp,residual_z_vibration,residual_z_fuel_flow
-0.3881457809976971,-0.657579837754045,0.16444510033956844,0.271355804027229,-0.33711479971914393,-0.40139965357776936
0.34276892763670647,0.7061087904817408,0.22859642284912102,0.7010069897037875,-0.2922320364249188,0.4435868916143269
0.8630354756475811,-0.048324862778255005,-0.22644545785610373,-0.13311520095088122,0.7237489143181096,0.4279186205262989
-1.0091877832118572,0.6574949686661598,-0.5016662623423378,0.3186810420062329,-0.8454480744175568,-1.4001314050685263
0.058855884907904416,0.21367813566742946,0.08618461560285783,0.3020763991689953,0.37807777708222284,0.5501722202952608
-0.3516473644064236,-0.40759187732131374,-1.3923037292864011,1.0233484403534658,0.9110177379209571,-1.999128751940988
0.43150953224450056,0.36596763110055464,-0.2555882138945066,0.327749061151289,-1.3293202919973663,-0.7850691541597726
0.2029294457238263,0.12262370783340192,-0.14971461535927466,-0.4761657662613513,-0.3392151648866334,0.30086902926899506
0.6904502620627635,0.02201140414984076,-0.15150406516854542,0.06978432124673634,0.4035580758657871,0.09727342646093123
-0.47279453674305155,-0.9541043480418323,-0.001209414305529137,0.8158464315508721,0.5460444734614971,-0.9708179671383872
-0.22318081536125506,0.01779219806659148,-0.8376508208753385,-0.2650282495543807,0.09677862926029944,-1.325062652341064
0.16464768323797602,-0.06070564614611862,1.0075025368738666,1.5219539226410577,0.49618060981173245,0.6448782821410266
-0.46153101159898574,-0.20040824756937842,-0.16765140770744622,-0.8590215463513605,-0.011185120609336635,0.01366530009194694
0.6786779910039915,-0.45214612776653534,-0.2854449372456715,-0.7448488909616267,-0.12437390240647993,0.7489347583688594
0.4879639176194762,0.3284554942569123,0.560598272324351,-0.1999806022287284,-0.14323424412439023,-1.0800719770454639
-0.9967809473562043,0.6625871139390513,-0.08510812610026068,0.4322159618008733,0.013453098568953775,-0.15494670111312345
0.9651074113754766,-0.14792682017749345,0.4554809353573639,0.31770437968489407,0.7864116709655535,0.16926763902351433
-0.9203487116527871,-0.8059693965297572,1.0798831130926756,0.8483571131569766,-0.6511058381125742,-0.15522449653271467
0.30140186734545926,0.08576223399685506,0.6823916300237578,0.3580159094922069,-0.1680107177491111,0.5347666783304518
-1.065073248424119,0.9300358788571338,-0.06635062379455536,-1.3013043236089348,-1.4810414019095774,0.042093369931642026
-1.0767087598284484,-0.27155481221749717,-0.8632690556236787,0.14597366593231476,-0.9548668872027691,-1.3551292242320694
-0.34044948389647395,-0.11444798570080354,-0.2875757621170313,1.1031179579677075,-0.3396245668558674,-1.193031957291143
-0.8503988835723685,-0.212512196055339,-0.3641857638839154,1.3056868536854445,-0.5621925971109656,0.9879073793278486
0.004338016240528155,0.2748950170334021,0.273019489189073,0.1519332428166603,0.020591784336708847,-0.38194093932093287
0.14863586288985017,0.7405959505501546,0.148027880170459,0.1476613826915777,0.35946896759343755,0.05144598500869037
0.5022470959348229,-0.48645344619635444,0.6063677057971087,-1.2566130304738876,0.04556778059464217,0.5610947773109192
0.07057345210487896,-0.45167934778319446,0.2508734114144839,0.31740280406724497,-0.932078157676849,0.12662223322149566
-0.10448437603314296,-1.008097253475032,1.201770122357788,0.16679621729332192,-0.5531001441197327,0.252614051974654
0.6820368081183248,1.286542627351482,-0.26321326395403805,1.1608738388687134,0.8816967818607615,0.2419909587598798
-0.22790175863436543,0.7337235751243271,0.8158582022358442,-0.02336242674625341,0.5787796102650014,1.2806329907666734
0.8864541988830521,0.16382967069243665,-0.17457155350896517,-0.5653934145994323,-0.07401842911321667,-0.38587781334771926
0.3365217466194267,-0.09053713053647149,1.214711157528811,0.6802937249198198,-1.301043080570521,-0.31749155555520986
-0.5516884462273544,1.016099196046719,0.19802976020953855,0.7208099941372701,-0.2169417460714815,0.2313035375381273
-1.2736700142301924,0.13142988604739084,-0.9037456651248398,0.9453026072326955,-0.49349826684754744,-0.5147957099970344
0.07049139631218278,1.1130601082587832,-1.0533827410157406,0.25788727093855884,0.8765660799020762,-0.10624498273877121
-1.2600815749596836,0.2710334735348001,0.5140886893806895,0.45684970961415045,-0.9985648630741463,-1.8624633932728503
0.5489423123651118,-0.2113058425918764,-0.3092394839779195,0.4047490632310656,0.33095261537710685,0.46784083558047274
0.5987720600764358,-1.637344960724635,-0.7311508645565657,-1.437959579631082,-1.610358099943328,-0.4526772007787309
-0.2849742976476931,0.020528215804493943,-0.49972878263889187,0.16634523724124883,-0.4432205872491848,-1.5045999191094572
0.8351036838138199,-0.6438391282875122,0.030151776133445458,0.17123961584312164,-1.774671873124529,0.6504304662797651
-0.785339580736663,0.044667409229074924,1.1327811426261,-0.08206038560879002,0.15092183514099583,-0.9103415149401997
-0.10489465499662388,1.2517705496308642,0.2417831675043693,2.308381514353832,0.4580506643621241,1.5357055575973213
-2.4742884914160403,-1.4553937190769088,-0.20255524554597323,-1.6554910527817546,-0.41039253079709354,1.9135616684754326
-0.26298881559127474,0.5816947490325599,0.45385663454568836,-0.18740019550025028,-0.9087068905324608,0.10300928398800387
-0.4666567634493667,0.06409232689109773,0.1290297034109428,-0.7037626714943243,-0.4309126148835906,0.5587633949108165
0.6141821379447896,-0.9197970296120133,-1.8867296178928674,0.3056648723440106,-1.3125595187774985,1.4809537901670982
2.4771112106848197,0.6356048060704355,0.4256282400305342,-0.5943737247550104,-1.641963311857782,0.15494297686009254
-0.3912912530510509,0.48258584062005044,-0.8953069541503472,1.4433035549106144,-0.4726772031972079,1.1368072477854487
-0.16245952876607775,1.5054786050824136,-0.4255386164891546,-0.21562794998611912,-0.43641311142103706,0.35317243889695854
-0.9689148001565592,-1.6257825578470577,0.4278829266500857,-0.6901239833553248,-0.05605532021106812,-0.878533177618267
0.499528314003479,0.6291971899353878,2.256345158575647,0.6227259829362347,-0.63541124546021,-0.2848620204389862
-0.3568551720495517,0.3790495947897289,1.1742677792283829,-0.8439925669475712,0.7937879041839024,-0.48041374454346586
-0.15701649451723076,-0.9765118079351127,-0.5258636115077452,0.44822022015162666,1.3291064077825043,0.598172932677827
-1.1008605148120256,0.475190105818946,-1.0126594150242751,1.3011258683122535,-0.49174362392256116,0.5894576727225025
-0.7722653577670708,-1.041020397495355,1.323775958340668,-0.7518916499955621,0.5729792861046678,-1.4628676324380052
0.5852820877571523,0.4307591176204019,-1.4847760908707248,0.21721468041470743,0.3973458197724396,-0.46871654289645803
0.6112390701800456,-0.16907942998569472,1.2951689295383566,-0.2443938371108073,-0.9035461196850595,0.2450780259576958
1.4646466661512743,-1.252021115509379,1.1651865983730179,-1.173847123924763,2.068660554913857,-0.06410015040154966
0.18163323232608644,-0.49086663876620135,0.14160720938605167,-1.6990701129049544,1.9297325998261492,0.44120971783030755
0.0504369605772554,1.0208700512011943,0.8494801213308731,0.2791663358491898,-0.977800072277842,-0.2336064801877835
-2.2838205854096647,0.3191299980527874,-1.2117102794018433,0.08901737543036693,-0.017795366920382222,-1.9273838950475417
-0.25147365268291005,-1.3598331468148859,0.0769392927559861,-0.49062064529212557,0.4255789237030197,1.7402222358947126
0.8196990763316254,-0.27381394650919694,-0.9132729496749259,-0.4294256956505284,1.2415940023450698,0.6683852594472446
-1.8939133400621302,-0.3608674030573811,-1.5586742252564285,-0.8340101373288411,-1.0983176423980345,-1.1387291316359045
1.0034657592678127,-0.5612130091571401,0.049993823990409046,-0.27686855098269025,-0.26143724188813094,-0.12735658820637416
-0.7047224996057404,-1.2680290420378937,-0.7155704664423218,0.17080800303255345,-0.7636839943103484,0.4534438890513197
0.4609894433671705,1.7626157758228944,-1.340735954788451,-0.7243030144791872,0.2625527621323186,0.1252114184580294
